timestamp,datapath_id,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration_sec,duration_nsec,idle_timeout,hard_timeout,priority,packet_count,byte_count,packet_rate,byte_rate,flow_speed,packets_per_flow,bytes_per_packet,bytes_per_flow,flow_duration,flow_iat,active_time,label,src_ip_numeric,dst_ip_numeric,packets_per_second,bytes_per_second,bytes_per_packet_ratio,is_tcp,is_udp,is_icmp,is_well_known_port
2025-10-24T15:31:56.951294,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,989000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.989,0.0,1.989,0,0,0,1.508294867624501,147.8128970272011,73.5,0,0,0,0
2025-10-24T15:32:01.928558,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,7000000,10,30,1,18,1740,2.7999301737079216,269.5932767255913,2.7999301737079216,18,96.66666666666669,1740,9.007,5.00012469291687,9.007,0,0,0,1.9984454315037827,193.183058378699,91.57894736842105,0,0,0,0
2025-10-24T15:32:01.928903,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,1000000,10,30,1,18,1720,0.0,0.0,0.0,18,95.55555555555556,1720,9.001,0.0,9.001,0,0,0,1.9997775802935698,191.08985767249666,90.52631578947368,0,0,0,0
2025-10-24T15:32:01.929047,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,8,994000000,10,30,1,17,1666,0.0,0.0,0.0,17,98.0,1666,8.994,0.0,8.994,0,0,0,1.89014877805773,185.23458024965754,92.55555555555556,0,0,0,0
2025-10-24T15:32:01.929199,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,8,514000000,10,30,1,17,1666,0.0,0.0,0.0,17,98.0,1666,8.514,0.0,8.514,0,0,0,1.9967110645159665,195.67768432256472,92.55555555555556,0,0,0,0
2025-10-24T15:32:01.929294,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,477000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.477,0.0,7.477,0,0,0,1.8724084696524714,183.49603002594222,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.929400,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,464000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.464,0.0,7.464,0,0,0,1.8756696308052476,183.81562381891428,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.929600,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,433000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,7.433,0.0,7.433,0,0,0,1.7489571170513767,171.39779747103492,91.0,0,0,0,0
2025-10-24T15:32:01.929911,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,998000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,6.998,0.0,6.998,0,0,0,2.000571306005815,196.05598798856988,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.937747,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,482000000,10,30,1,14,1372,2.203962115082776,215.98828727811204,2.203962115082776,14,98.0,1372,7.482,4.991011381149292,7.482,0,0,0,1.8711571944457104,183.37340505567963,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.937886,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,482000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.482,0.0,7.482,0,0,0,1.8711571944457104,183.37340505567963,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.937949,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,482000000,10,30,1,28,2744,0.0,0.0,0.0,28,98.0,2744,7.482,0.0,7.482,0,0,0,3.7423143888914208,366.74681011135925,94.62068965517241,0,0,0,0
2025-10-24T15:32:01.937997,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,477000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.477,0.0,7.477,0,0,0,1.8724084696524714,183.49603002594222,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.938043,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,475000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.475,0.0,7.475,0,0,0,1.8729094484402076,183.54512594714035,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.938104,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,475000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.475,0.0,7.475,0,0,0,1.8729094484402076,183.54512594714035,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.938150,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,468000000,10,30,1,15,1426,0.0,0.0,0.0,15,95.06666666666666,1426,7.468,0.0,7.468,0,0,0,2.0085696292756254,190.94801942313612,89.125,0,0,0,0
2025-10-24T15:32:01.938199,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,467000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.467,0.0,7.467,0,0,0,1.8749160472859185,183.74177263402,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.938244,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,455000000,10,30,1,27,2646,0.0,0.0,0.0,27,98.0,2646,7.455,0.0,7.455,0,0,0,3.6217298964815696,354.92952985519383,94.5,0,0,0,0
2025-10-24T15:32:01.938291,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,450000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,7.45,0.0,7.45,0,0,0,1.7449662087293678,171.00668845547804,91.0,0,0,0,0
2025-10-24T15:32:01.938335,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,449000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,7.449,0.0,7.449,0,0,0,1.7452004637937355,171.02964545178608,91.0,0,0,0,0
2025-10-24T15:32:01.938520,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,397000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.397,0.0,7.397,0,0,0,1.8926589302880992,185.4805751682337,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.938896,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,998000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,6.998,0.0,6.998,0,0,0,1.8576733555768281,182.05198884652916,91.0,0,0,0,0
2025-10-24T15:32:01.938975,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,998000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,6.998,0.0,6.998,0,0,0,1.8576733555768281,182.05198884652916,91.0,0,0,0,0
2025-10-24T15:32:01.939107,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,7000000,10,30,1,17,1666,2.8056412446194585,274.9528419727069,2.8056412446194585,17,98.0,1666,9.007,4.989946603775024,9.007,0,0,0,1.887420685309128,184.96722716029456,92.55555555555556,0,0,0,0
2025-10-24T15:32:01.939200,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,0,10,30,1,17,1666,0.0,0.0,0.0,17,98.0,1666,9.0,0.0,9.0,0,0,0,1.8888886790123691,185.11109054321219,92.55555555555556,0,0,0,0
2025-10-24T15:32:01.939276,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,8,993000000,10,30,1,18,1720,0.0,0.0,0.0,18,95.55555555555556,1720,8.993,0.0,8.993,0,0,0,2.0015565438055662,191.25984751919856,90.52631578947368,0,0,0,0
2025-10-24T15:32:01.939353,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,8,512000000,10,30,1,17,1642,0.0,0.0,0.0,17,96.58823529411764,1642,8.512,0.0,8.512,0,0,0,1.9971802164966852,192.90411267573865,91.22222222222223,0,0,0,0
2025-10-24T15:32:01.939425,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,487000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.487,0.0,7.487,0,0,0,1.8699075905025255,183.25094386924752,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.939494,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,487000000,10,30,1,15,1446,0.0,0.0,0.0,15,96.4,1446,7.487,0.0,7.487,0,0,0,2.003472418395563,193.13474113333228,90.375,0,0,0,0
2025-10-24T15:32:01.939564,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,487000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.487,0.0,7.487,0,0,0,1.8699075905025255,183.25094386924752,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.939661,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,479000000,10,30,1,15,1426,0.0,0.0,0.0,15,95.06666666666666,1426,7.479,0.0,7.479,0,0,0,2.0056154558610166,190.667176003854,89.125,0,0,0,0
2025-10-24T15:32:01.939748,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,479000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.479,0.0,7.479,0,0,0,1.8719077588036155,183.4469603627543,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.939816,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,475000000,10,30,1,28,2744,0.0,0.0,0.0,28,98.0,2744,7.475,0.0,7.475,0,0,0,3.745818896880415,367.0902518942807,94.62068965517241,0,0,0,0
2025-10-24T15:32:01.939884,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,464000000,10,30,1,27,2646,0.0,0.0,0.0,27,98.0,2646,7.464,0.0,7.464,0,0,0,3.6173628594101204,354.5015602221918,94.5,0,0,0,0
2025-10-24T15:32:01.939955,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,455000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,7.455,0.0,7.455,0,0,0,1.7437958760837189,170.89199585620443,91.0,0,0,0,0
2025-10-24T15:32:01.940111,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,442000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,7.442,0.0,7.442,0,0,0,1.74684201198038,171.19051717407723,91.0,0,0,0,0
2025-10-24T15:32:01.940387,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,991000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,6.991,0.0,6.991,0,0,0,1.8595334201783122,182.2342751774746,91.0,0,0,0,0
2025-10-24T15:32:01.940483,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,478000000,10,30,1,28,2744,5.004108464218946,490.4026294934568,5.004108464218946,28,98.0,2744,7.478,4.995894908905029,7.478,0,0,0,3.74431616149824,366.9429838268275,94.62068965517241,0,0,0,0
2025-10-24T15:32:01.940563,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,465000000,10,30,1,29,2842,0.0,0.0,0.0,29,98.0,2842,7.465,0.0,7.465,0,0,0,3.8847951929276365,380.7099289069084,94.73333333333333,0,0,0,0
2025-10-24T15:32:01.940635,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,465000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.465,0.0,7.465,0,0,0,1.8754183689995487,183.79100016195576,91.46666666666667,0,0,0,0
2025-10-24T15:32:01.940720,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,465000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,7.465,0.0,7.465,0,0,0,1.7414599140710094,170.66307157895892,91.0,0,0,0,0
2025-10-24T15:32:01.940794,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,465000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,7.465,0.0,7.465,0,0,0,1.7414599140710094,170.66307157895892,91.0,0,0,0,0
2025-10-24T15:32:01.940863,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,458000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,7.458,0.0,7.458,0,0,0,1.743094429727215,170.82325411326707,91.0,0,0,0,0
2025-10-24T15:32:01.941108,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,995000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,6.995,0.0,6.995,0,0,0,1.8584700702687533,182.13006688633783,91.0,0,0,0,0
2025-10-24T15:32:01.941166,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,995000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,6.995,0.0,6.995,0,0,0,1.8584700702687533,182.13006688633783,91.0,0,0,0,0
2025-10-24T15:32:06.928025,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,9000000,10,30,1,28,2720,2.800279206458125,269.6268835932537,2.800279206458125,28,97.14285714285714,2720,14.009,4.999501466751099,14.009,0,0,0,1.9987149690402621,194.16088270676832,93.79310344827586,0,0,0,0
