timestamp,datapath_id,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration_sec,duration_nsec,idle_timeout,hard_timeout,priority,packet_count,byte_count,packet_rate,byte_rate,flow_speed,packets_per_flow,bytes_per_packet,bytes_per_flow,flow_duration,flow_iat,active_time,label
2025-10-24T15:20:47.399969,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,4,446000000,10,30,1,7,686,0,0,0,7,98.0,686,4.446,0.0,4.446,0
2025-10-24T15:20:47.400012,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,4,439000000,10,30,1,8,784,0,0,0,8,98.0,784,4.439,0.0,4.439,0
2025-10-24T15:20:47.400059,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,4,439000000,10,30,1,8,784,0,0,0,8,98.0,784,4.439,0.0,4.439,0
2025-10-24T15:20:47.400101,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,4,439000000,10,30,1,8,784,0,0,0,8,98.0,784,4.439,0.0,4.439,0
2025-10-24T15:20:47.400146,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,4,439000000,10,30,1,0,0,0,0,0,0,0,0,4.439,0.0,4.439,0
2025-10-24T15:20:47.400189,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,4,439000000,10,30,1,7,686,0,0,0,7,98.0,686,4.439,0.0,4.439,0
2025-10-24T15:20:47.400235,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,4,426000000,10,30,1,7,686,0,0,0,7,98.0,686,4.426,0.0,4.426,0
2025-10-24T15:20:47.400277,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,3,978000000,10,30,1,7,686,0,0,0,7,98.0,686,3.9779999999999998,0.0,3.9779999999999998,0
2025-10-24T15:20:52.394161,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,473000000,10,30,1,18,1764,2.1993590124948326,215.5371832244936,2.1993590124948326,18,98.0,1764,9.473,5.001457214355469,9.473,0
2025-10-24T15:20:52.394422,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,473000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.473,0.0,9.473,0
2025-10-24T15:20:52.394530,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,462000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.462,0.0,9.462,0
2025-10-24T15:20:52.394617,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,456000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.456,0.0,9.456,0
2025-10-24T15:20:52.394695,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,456000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.456,0.0,9.456,0
2025-10-24T15:20:52.394772,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,456000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.456,0.0,9.456,0
2025-10-24T15:20:52.394847,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,456000000,10,30,1,0,0,0,0,0,0,0,0,9.456,0.0,9.456,0
2025-10-24T15:20:52.394923,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,448000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.448,0.0,9.448,0
2025-10-24T15:20:52.395019,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,448000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.448,0.0,9.448,0
2025-10-24T15:20:52.395119,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,448000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.448,0.0,9.448,0
2025-10-24T15:20:52.395194,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,448000000,10,30,1,0,0,0,0,0,0,0,0,9.448,0.0,9.448,0
2025-10-24T15:20:52.395266,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,446000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.446,0.0,9.446,0
2025-10-24T15:20:52.395337,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,446000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.446,0.0,9.446,0
2025-10-24T15:20:52.395409,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,439000000,10,30,1,17,1666,0,0,0,17,98.0,1666,9.439,0.0,9.439,0
2025-10-24T15:20:52.395479,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,433000000,10,30,1,17,1666,0,0,0,17,98.0,1666,9.433,0.0,9.433,0
2025-10-24T15:20:52.395552,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,8,981000000,10,30,1,17,1666,0,0,0,17,98.0,1666,8.981,0.0,8.981,0
2025-10-24T15:20:52.402371,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,462000000,10,30,1,18,1764,2.1986009440613508,215.46289251801238,2.1986009440613508,18,98.0,1764,9.462,5.00318169593811,9.462,0
2025-10-24T15:20:52.402588,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,426000000,10,30,1,17,1666,0,0,0,17,98.0,1666,9.426,0.0,9.426,0
2025-10-24T15:20:52.402689,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,413000000,10,30,1,17,1666,0,0,0,17,98.0,1666,9.413,0.0,9.413,0
2025-10-24T15:20:52.402772,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,8,974000000,10,30,1,17,1666,0,0,0,17,98.0,1666,8.974,0.0,8.974,0
2025-10-24T15:20:52.402869,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,463000000,10,30,1,19,1818,2.3980018099961433,226.21150407630284,2.3980018099961433,19,95.6842105263158,1818,9.463,5.0041663646698,9.463,0
2025-10-24T15:20:52.402954,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,463000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.463,0.0,9.463,0
2025-10-24T15:20:52.403023,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,454000000,10,30,1,19,1862,0,0,0,19,98.0,1862,9.454,0.0,9.454,0
2025-10-24T15:20:52.403108,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,454000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.454,0.0,9.454,0
2025-10-24T15:20:52.403174,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,439000000,10,30,1,17,1666,0,0,0,17,98.0,1666,9.439,0.0,9.439,0
2025-10-24T15:20:52.403248,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,432000000,10,30,1,17,1666,0,0,0,17,98.0,1666,9.432,0.0,9.432,0
2025-10-24T15:20:52.403313,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,420000000,10,30,1,17,1666,0,0,0,17,98.0,1666,9.42,0.0,9.42,0
2025-10-24T15:20:52.403380,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,8,966000000,10,30,1,17,1666,0,0,0,17,98.0,1666,8.966,0.0,8.966,0
2025-10-24T15:20:52.403474,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,464000000,10,30,1,18,1764,2.198221006063704,215.42565859424298,2.198221006063704,18,98.0,1764,9.464,5.004046440124512,9.464,0
2025-10-24T15:20:52.403567,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,464000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.464,0.0,9.464,0
2025-10-24T15:20:52.403645,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,464000000,10,30,1,19,1862,0,0,0,19,98.0,1862,9.464,0.0,9.464,0
2025-10-24T15:20:52.403720,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,464000000,10,30,1,0,0,0,0,0,0,0,0,9.464,0.0,9.464,0
2025-10-24T15:20:52.403793,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,462000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.462,0.0,9.462,0
2025-10-24T15:20:52.403868,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,462000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.462,0.0,9.462,0
2025-10-24T15:20:52.403941,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,454000000,10,30,1,19,1818,0,0,0,19,95.6842105263158,1818,9.454,0.0,9.454,0
2025-10-24T15:20:52.404017,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,454000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.454,0.0,9.454,0
2025-10-24T15:20:52.404124,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,454000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.454,0.0,9.454,0
2025-10-24T15:20:52.404199,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,454000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.454,0.0,9.454,0
2025-10-24T15:20:52.404272,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,447000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.447,0.0,9.447,0
2025-10-24T15:20:52.404349,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,447000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.447,0.0,9.447,0
2025-10-24T15:20:52.404421,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,447000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.447,0.0,9.447,0
2025-10-24T15:20:52.404491,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,440000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.44,0.0,9.44,0
2025-10-24T15:20:52.404565,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,440000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.44,0.0,9.44,0
2025-10-24T15:20:52.404640,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,440000000,10,30,1,18,1764,0,0,0,18,98.0,1764,9.44,0.0,9.44,0
2025-10-24T15:20:52.404711,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,440000000,10,30,1,0,0,0,0,0,0,0,0,9.44,0.0,9.44,0
2025-10-24T15:20:52.404779,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,440000000,10,30,1,17,1666,0,0,0,17,98.0,1666,9.44,0.0,9.44,0
2025-10-24T15:20:52.404846,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,427000000,10,30,1,17,1666,0,0,0,17,98.0,1666,9.427,0.0,9.427,0
2025-10-24T15:20:52.404917,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,8,979000000,10,30,1,17,1666,0,0,0,17,98.0,1666,8.979,0.0,8.979,0
2025-10-24T15:20:57.394690,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,474000000,10,30,1,28,2744,2.199766508090639,215.57711779288258,2.199766508090639,28,98.0,2744,14.474,5.00053071975708,14.474,0
2025-10-24T15:20:57.394952,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,474000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.474,0.0,14.474,0
2025-10-24T15:20:57.395070,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,463000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.463,0.0,14.463,0
2025-10-24T15:20:57.395151,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,457000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.457,0.0,14.457,0
2025-10-24T15:20:57.395224,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,457000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.457,0.0,14.457,0
2025-10-24T15:20:57.395295,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,457000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.457,0.0,14.457,0
2025-10-24T15:20:57.395367,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,449000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.449,0.0,14.449,0
2025-10-24T15:20:57.395439,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,449000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.449,0.0,14.449,0
2025-10-24T15:20:57.395513,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,449000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.449,0.0,14.449,0
2025-10-24T15:20:57.395582,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,447000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.447,0.0,14.447,0
2025-10-24T15:20:57.395654,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,447000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.447,0.0,14.447,0
2025-10-24T15:20:57.395728,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,440000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.44,0.0,14.44,0
2025-10-24T15:20:57.395800,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,434000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.434,0.0,14.434,0
2025-10-24T15:20:57.395874,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,13,982000000,10,30,1,27,2646,0,0,0,27,98.0,2646,13.982,0.0,13.982,0
2025-10-24T15:20:57.401904,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,464000000,10,30,1,29,2798,2.4004782294293667,226.44511297617026,2.4004782294293667,29,96.48275862068965,2798,14.464,4.999003887176514,14.464,0
2025-10-24T15:20:57.402167,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,464000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.464,0.0,14.464,0
2025-10-24T15:20:57.402291,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,455000000,10,30,1,29,2842,0,0,0,29,98.0,2842,14.455,0.0,14.455,0
2025-10-24T15:20:57.402374,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,455000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.455,0.0,14.455,0
2025-10-24T15:20:57.402450,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,440000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.44,0.0,14.44,0
2025-10-24T15:20:57.402523,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,433000000,10,30,1,28,2744,0,0,0,28,98.0,2744,14.433,0.0,14.433,0
2025-10-24T15:20:57.402600,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,421000000,10,30,1,27,2646,0,0,0,27,98.0,2646,14.421,0.0,14.421,0
2025-10-24T15:20:57.402673,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,13,967000000,10,30,1,27,2646,0,0,0,27,98.0,2646,13.967,0.0,13.967,0
2025-10-24T15:20:57.402783,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,463000000,10,30,1,28,2744,2.1998143352807307,215.58180485751163,2.1998143352807307,28,98.0,2744,14.463,5.00042200088501,14.463,0
2025-10-24T15:20:57.402873,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,427000000,10,30,1,27,2646,0,0,0,27,98.0,2646,14.427,0.0,14.427,0
2025-10-24T15:20:57.402950,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,414000000,10,30,1,27,2646,0,0,0,27,98.0,2646,14.414,0.0,14.414,0
2025-10-24T15:20:57.403026,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,13,975000000,10,30,1,27,2646,0,0,0,27,98.0,2646,13.975,0.0,13.975,0
2025-10-24T15:20:57.403157,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,465000000,10,30,1,28,2744,2.2001434133551623,215.6140545088059,2.2001434133551623,28,98.0,2744,14.465,4.999674081802368,14.465,0
