timestamp,datapath_id,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration_sec,duration_nsec,idle_timeout,hard_timeout,priority,packet_count,byte_count,packet_rate,byte_rate,flow_speed,packets_per_flow,bytes_per_packet,bytes_per_flow,flow_duration,flow_iat,active_time,label
2025-10-24T15:31:56.945202,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,462000000,10,30,1,3,294,0,0,0,3,98.0,294,2.462,0.0,2.462,0
2025-10-24T15:31:56.945311,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,462000000,10,30,1,3,294,0,0,0,3,98.0,294,2.462,0.0,2.462,0
2025-10-24T15:31:56.945403,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,455000000,10,30,1,3,294,0,0,0,3,98.0,294,2.455,0.0,2.455,0
2025-10-24T15:31:56.945510,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,394000000,10,30,1,0,0,0,0,0,0,0,0,2.394,0.0,2.394,0
2025-10-24T15:31:56.945605,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,387000000,10,30,1,0,0,0,0,0,0,0,0,2.387,0.0,2.387,0
2025-10-24T15:31:56.945845,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,340000000,10,30,1,0,0,0,0,0,0,0,0,2.34,0.0,2.34,0
2025-10-24T15:31:56.946278,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,992000000,10,30,1,3,294,0,0,0,3,98.0,294,1.992,0.0,1.992,0
2025-10-24T15:31:56.946577,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,992000000,10,30,1,3,294,0,0,0,3,98.0,294,1.992,0.0,1.992,0
2025-10-24T15:31:56.946740,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,480000000,10,30,1,4,392,1.6129032258064517,158.06451612903226,1.6129032258064517,4,98.0,392,2.48,0,2.48,0
2025-10-24T15:31:56.946852,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,480000000,10,30,1,4,392,0,0,0,4,98.0,392,2.48,0.0,2.48,0
2025-10-24T15:31:56.946939,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,480000000,10,30,1,8,784,0,0,0,8,98.0,784,2.48,0.0,2.48,0
2025-10-24T15:31:56.947026,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,475000000,10,30,1,4,392,0,0,0,4,98.0,392,2.475,0.0,2.475,0
2025-10-24T15:31:56.947196,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,473000000,10,30,1,3,294,0,0,0,3,98.0,294,2.473,0.0,2.473,0
2025-10-24T15:31:56.947327,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,473000000,10,30,1,3,294,0,0,0,3,98.0,294,2.473,0.0,2.473,0
2025-10-24T15:31:56.947460,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,466000000,10,30,1,5,446,0,0,0,5,89.2,446,2.466,0.0,2.466,0
2025-10-24T15:31:56.947576,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,465000000,10,30,1,4,392,0,0,0,4,98.0,392,2.465,0.0,2.465,0
2025-10-24T15:31:56.947710,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,453000000,10,30,1,7,686,0,0,0,7,98.0,686,2.453,0.0,2.453,0
2025-10-24T15:31:56.947814,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,448000000,10,30,1,3,294,0,0,0,3,98.0,294,2.448,0.0,2.448,0
2025-10-24T15:31:56.947929,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,447000000,10,30,1,3,294,0,0,0,3,98.0,294,2.447,0.0,2.447,0
2025-10-24T15:31:56.948109,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,447000000,10,30,1,0,0,0,0,0,0,0,0,2.447,0.0,2.447,0
2025-10-24T15:31:56.948252,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,440000000,10,30,1,0,0,0,0,0,0,0,0,2.44,0.0,2.44,0
2025-10-24T15:31:56.948357,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,397000000,10,30,1,0,0,0,0,0,0,0,0,2.3970000000000002,0.0,2.3970000000000002,0
2025-10-24T15:31:56.948461,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,395000000,10,30,1,4,392,0,0,0,4,98.0,392,2.395,0.0,2.395,0
2025-10-24T15:31:56.948577,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,388000000,10,30,1,0,0,0,0,0,0,0,0,2.388,0.0,2.388,0
2025-10-24T15:31:56.948688,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,386000000,10,30,1,0,0,0,0,0,0,0,0,2.386,0.0,2.386,0
2025-10-24T15:31:56.948785,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,347000000,10,30,1,0,0,0,0,0,0,0,0,2.347,0.0,2.347,0
2025-10-24T15:31:56.948881,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,996000000,10,30,1,3,294,0,0,0,3,98.0,294,1.996,0.0,1.996,0
2025-10-24T15:31:56.948979,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,996000000,10,30,1,3,294,0,0,0,3,98.0,294,1.996,0.0,1.996,0
2025-10-24T15:31:56.949169,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,4,5000000,10,30,1,7,686,1.7478152309612984,171.28589263420724,1.7478152309612984,7,98.0,686,4.005,0,4.005,0
2025-10-24T15:31:56.949286,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,3,998000000,10,30,1,7,686,0,0,0,7,98.0,686,3.998,0.0,3.998,0
2025-10-24T15:31:56.949402,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,3,991000000,10,30,1,8,740,0,0,0,8,92.5,740,3.991,0.0,3.991,0
2025-10-24T15:31:56.949493,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,3,510000000,10,30,1,7,662,0,0,0,7,94.57142857142857,662,3.51,0.0,3.51,0
2025-10-24T15:31:56.949622,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,485000000,10,30,1,4,392,0,0,0,4,98.0,392,2.485,0.0,2.485,0
2025-10-24T15:31:56.949725,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,485000000,10,30,1,5,466,0,0,0,5,93.2,466,2.485,0.0,2.485,0
2025-10-24T15:31:56.949826,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,485000000,10,30,1,4,392,0,0,0,4,98.0,392,2.485,0.0,2.485,0
2025-10-24T15:31:56.949913,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,477000000,10,30,1,5,446,0,0,0,5,89.2,446,2.477,0.0,2.477,0
2025-10-24T15:31:56.950019,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,477000000,10,30,1,4,392,0,0,0,4,98.0,392,2.477,0.0,2.477,0
2025-10-24T15:31:56.950163,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,473000000,10,30,1,7,686,0,0,0,7,98.0,686,2.473,0.0,2.473,0
2025-10-24T15:31:56.950314,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,462000000,10,30,1,7,686,0,0,0,7,98.0,686,2.462,0.0,2.462,0
2025-10-24T15:31:56.950463,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,453000000,10,30,1,3,294,0,0,0,3,98.0,294,2.453,0.0,2.453,0
2025-10-24T15:31:56.950632,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,453000000,10,30,1,0,0,0,0,0,0,0,0,2.453,0.0,2.453,0
2025-10-24T15:31:56.950781,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,440000000,10,30,1,3,294,0,0,0,3,98.0,294,2.44,0.0,2.44,0
2025-10-24T15:31:56.950948,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,430000000,10,30,1,0,0,0,0,0,0,0,0,2.43,0.0,2.43,0
2025-10-24T15:31:56.951090,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,377000000,10,30,1,0,0,0,0,0,0,0,0,2.377,0.0,2.377,0
2025-10-24T15:31:56.951202,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,354000000,10,30,1,0,0,0,0,0,0,0,0,2.354,0.0,2.354,0
2025-10-24T15:31:56.951294,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,989000000,10,30,1,3,294,0,0,0,3,98.0,294,1.9889999999999999,0.0,1.9889999999999999,0
2025-10-24T15:32:01.928558,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,7000000,10,30,1,18,1740,2.7999301737079216,269.5932767255913,2.7999301737079216,18,96.66666666666667,1740,9.007,5.00012469291687,9.007,0
2025-10-24T15:32:01.928903,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,1000000,10,30,1,18,1720,0,0,0,18,95.55555555555556,1720,9.001,0.0,9.001,0
2025-10-24T15:32:01.929047,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,8,994000000,10,30,1,17,1666,0,0,0,17,98.0,1666,8.994,0.0,8.994,0
2025-10-24T15:32:01.929199,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,8,514000000,10,30,1,17,1666,0,0,0,17,98.0,1666,8.514,0.0,8.514,0
2025-10-24T15:32:01.929294,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,477000000,10,30,1,14,1372,0,0,0,14,98.0,1372,7.477,0.0,7.477,0
2025-10-24T15:32:01.929400,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,464000000,10,30,1,14,1372,0,0,0,14,98.0,1372,7.464,0.0,7.464,0
2025-10-24T15:32:01.929523,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,464000000,10,30,1,0,0,0,0,0,0,0,0,7.464,0.0,7.464,0
2025-10-24T15:32:01.929600,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,433000000,10,30,1,13,1274,0,0,0,13,98.0,1274,7.433,0.0,7.433,0
2025-10-24T15:32:01.929686,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,425000000,10,30,1,0,0,0,0,0,0,0,0,7.425,0.0,7.425,0
2025-10-24T15:32:01.929760,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,371000000,10,30,1,0,0,0,0,0,0,0,0,7.371,0.0,7.371,0
2025-10-24T15:32:01.929835,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,363000000,10,30,1,0,0,0,0,0,0,0,0,7.3629999999999995,0.0,7.3629999999999995,0
2025-10-24T15:32:01.929911,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,998000000,10,30,1,14,1372,0,0,0,14,98.0,1372,6.998,0.0,6.998,0
2025-10-24T15:32:01.937747,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,482000000,10,30,1,14,1372,2.203962115082776,215.98828727811204,2.203962115082776,14,98.0,1372,7.482,4.991011381149292,7.482,0
2025-10-24T15:32:01.937886,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,482000000,10,30,1,14,1372,0,0,0,14,98.0,1372,7.482,0.0,7.482,0
2025-10-24T15:32:01.937949,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,482000000,10,30,1,28,2744,0,0,0,28,98.0,2744,7.482,0.0,7.482,0
2025-10-24T15:32:01.937997,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,477000000,10,30,1,14,1372,0,0,0,14,98.0,1372,7.477,0.0,7.477,0
2025-10-24T15:32:01.938043,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,475000000,10,30,1,14,1372,0,0,0,14,98.0,1372,7.475,0.0,7.475,0
2025-10-24T15:32:01.938104,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,475000000,10,30,1,14,1372,0,0,0,14,98.0,1372,7.475,0.0,7.475,0
2025-10-24T15:32:01.938150,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,468000000,10,30,1,15,1426,0,0,0,15,95.06666666666666,1426,7.468,0.0,7.468,0
2025-10-24T15:32:01.938199,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,467000000,10,30,1,14,1372,0,0,0,14,98.0,1372,7.467,0.0,7.467,0
2025-10-24T15:32:01.938244,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,455000000,10,30,1,27,2646,0,0,0,27,98.0,2646,7.455,0.0,7.455,0
2025-10-24T15:32:01.938291,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,450000000,10,30,1,13,1274,0,0,0,13,98.0,1274,7.45,0.0,7.45,0
2025-10-24T15:32:01.938335,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,449000000,10,30,1,13,1274,0,0,0,13,98.0,1274,7.449,0.0,7.449,0
2025-10-24T15:32:01.938379,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,449000000,10,30,1,0,0,0,0,0,0,0,0,7.449,0.0,7.449,0
2025-10-24T15:32:01.938438,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,442000000,10,30,1,0,0,0,0,0,0,0,0,7.442,0.0,7.442,0
2025-10-24T15:32:01.938478,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,399000000,10,30,1,0,0,0,0,0,0,0,0,7.399,0.0,7.399,0
2025-10-24T15:32:01.938520,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,397000000,10,30,1,14,1372,0,0,0,14,98.0,1372,7.397,0.0,7.397,0
2025-10-24T15:32:01.938569,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,390000000,10,30,1,0,0,0,0,0,0,0,0,7.39,0.0,7.39,0
2025-10-24T15:32:01.938624,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,388000000,10,30,1,0,0,0,0,0,0,0,0,7.388,0.0,7.388,0
2025-10-24T15:32:01.938684,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,349000000,10,30,1,0,0,0,0,0,0,0,0,7.349,0.0,7.349,0
2025-10-24T15:32:01.938896,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,998000000,10,30,1,13,1274,0,0,0,13,98.0,1274,6.998,0.0,6.998,0
2025-10-24T15:32:01.938975,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,998000000,10,30,1,13,1274,0,0,0,13,98.0,1274,6.998,0.0,6.998,0
2025-10-24T15:32:01.939107,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,7000000,10,30,1,17,1666,2.8056412446194585,274.95284197270695,2.8056412446194585,17,98.0,1666,9.007,4.989946603775024,9.007,0
2025-10-24T15:32:01.939200,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,9,0,10,30,1,17,1666,0,0,0,17,98.0,1666,9.0,0.0,9.0,0
2025-10-24T15:32:01.939276,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,8,993000000,10,30,1,18,1720,0,0,0,18,95.55555555555556,1720,8.993,0.0,8.993,0
2025-10-24T15:32:01.939353,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,8,512000000,10,30,1,17,1642,0,0,0,17,96.58823529411765,1642,8.512,0.0,8.512,0
2025-10-24T15:32:01.939425,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,487000000,10,30,1,14,1372,0,0,0,14,98.0,1372,7.487,0.0,7.487,0
2025-10-24T15:32:01.939494,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,487000000,10,30,1,15,1446,0,0,0,15,96.4,1446,7.487,0.0,7.487,0
2025-10-24T15:32:01.939564,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,487000000,10,30,1,14,1372,0,0,0,14,98.0,1372,7.487,0.0,7.487,0
2025-10-24T15:32:01.939661,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,479000000,10,30,1,15,1426,0,0,0,15,95.06666666666666,1426,7.479,0.0,7.479,0
2025-10-24T15:32:01.939748,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,479000000,10,30,1,14,1372,0,0,0,14,98.0,1372,7.479,0.0,7.479,0
2025-10-24T15:32:01.939816,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,475000000,10,30,1,28,2744,0,0,0,28,98.0,2744,7.475,0.0,7.475,0
2025-10-24T15:32:01.939884,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,464000000,10,30,1,27,2646,0,0,0,27,98.0,2646,7.464,0.0,7.464,0
2025-10-24T15:32:01.939955,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,455000000,10,30,1,13,1274,0,0,0,13,98.0,1274,7.455,0.0,7.455,0
2025-10-24T15:32:01.940023,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,455000000,10,30,1,0,0,0,0,0,0,0,0,7.455,0.0,7.455,0
2025-10-24T15:32:01.940111,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,442000000,10,30,1,13,1274,0,0,0,13,98.0,1274,7.442,0.0,7.442,0
2025-10-24T15:32:01.940182,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,432000000,10,30,1,0,0,0,0,0,0,0,0,7.432,0.0,7.432,0
2025-10-24T15:32:01.940250,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,379000000,10,30,1,0,0,0,0,0,0,0,0,7.379,0.0,7.379,0
2025-10-24T15:32:01.940321,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,356000000,10,30,1,0,0,0,0,0,0,0,0,7.356,0.0,7.356,0
2025-10-24T15:32:01.940387,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,991000000,10,30,1,13,1274,0,0,0,13,98.0,1274,6.991,0.0,6.991,0
2025-10-24T15:32:01.940483,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,478000000,10,30,1,28,2744,5.004108464218946,490.40262949345674,5.004108464218946,28,98.0,2744,7.478,4.995894908905029,7.478,0
2025-10-24T15:32:01.940563,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,465000000,10,30,1,29,2842,0,0,0,29,98.0,2842,7.465,0.0,7.465,0
2025-10-24T15:32:01.940635,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,465000000,10,30,1,14,1372,0,0,0,14,98.0,1372,7.465,0.0,7.465,0
2025-10-24T15:32:01.940720,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,465000000,10,30,1,13,1274,0,0,0,13,98.0,1274,7.465,0.0,7.465,0
2025-10-24T15:32:01.940794,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,465000000,10,30,1,13,1274,0,0,0,13,98.0,1274,7.465,0.0,7.465,0
2025-10-24T15:32:01.940863,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,458000000,10,30,1,13,1274,0,0,0,13,98.0,1274,7.458,0.0,7.458,0
2025-10-24T15:32:01.940924,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,397000000,10,30,1,0,0,0,0,0,0,0,0,7.397,0.0,7.397,0
2025-10-24T15:32:01.940981,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,390000000,10,30,1,0,0,0,0,0,0,0,0,7.39,0.0,7.39,0
2025-10-24T15:32:01.941039,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,343000000,10,30,1,0,0,0,0,0,0,0,0,7.343,0.0,7.343,0
2025-10-24T15:32:01.941108,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,995000000,10,30,1,13,1274,0,0,0,13,98.0,1274,6.995,0.0,6.995,0
2025-10-24T15:32:01.941166,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,995000000,10,30,1,13,1274,0,0,0,13,98.0,1274,6.995,0.0,6.995,0
2025-10-24T15:32:06.928025,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,9000000,10,30,1,28,2720,2.8002792064581254,269.62688359325375,2.8002792064581254,28,97.14285714285714,2720,14.009,4.999501466751099,14.009,0
2025-10-24T15:32:06.928152,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,14,3000000,10,30,1,28,2700,0,0,0,28,96.42857142857143,2700,14.003,0.0,14.003,0
