src_port,dst_port,protocol,duration_sec,duration_nsec,idle_timeout,hard_timeout,priority,packet_count,byte_count,packet_rate,byte_rate,flow_speed,packets_per_flow,bytes_per_packet,bytes_per_flow,flow_duration,flow_iat,active_time,src_ip_numeric,dst_ip_numeric,packets_per_second,bytes_per_second,bytes_per_packet_ratio,is_tcp,is_udp,is_icmp,is_well_known_port,label
0.0,0.0,0.0,1.4405155642272833,-1.162009990570825,0.0,0.0,0.0,-0.06834064474985879,-0.08884535980258342,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06834064474985879,0.22132203433361117,-0.08884535980258342,1.401533179181039,-0.23875518590565706,1.401533179181039,0.0,0.0,-0.01569712099557715,-0.015699511754799708,0.5633851009277807,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-1.1799240648984066,-0.8787111642143568,0.0,0.0,0.0,-0.0706607910944487,-0.09320118171159095,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.0706607910944487,0.22132203433361117,-0.09320118171159095,-1.2083305140924976,-0.23875518590565706,-1.2083305140924976,0.0,0.0,-0.015697121107604788,-0.015699511993461916,-0.4354283624282451,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.642990459710769,0.4099530093339684,0.0,0.0,0.0,-0.06753363732565361,-0.08733029131249383,-0.01370676404911078,-0.013676096572961144,-0.01370676404911078,-0.06753363732565361,0.22132203433361117,-0.08733029131249383,0.6561994732522802,1.184199058972623,0.6561994732522802,0.0,0.0,-0.01569711982119953,-0.01569950925292103,0.5986299364337275,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.5544477220153567,-0.27756487414087533,0.0,0.0,0.0,-0.06818933085782032,-0.08856128446069161,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06818933085782032,0.22132203433361117,-0.08856128446069161,1.5445643685846329,-0.23875518590565706,1.5445643685846329,0.0,0.0,-0.01569712098097236,-0.015699511723685854,0.5715276019877488,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.04060248701767191,-1.2311072652919148,0.0,0.0,0.0,-0.0704590392383974,-0.09282241458906856,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.0704590392383974,0.22132203433361117,-0.09282241458906856,-0.08116274919060978,-0.23875518590565706,-0.08116274919060978,0.0,0.0,-0.015697121970083373,-0.015699513830874985,-0.01695315643718253,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.9847869330749894,0.5205086488877121,0.0,0.0,0.0,-0.06869371049794856,-0.0895082022669976,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06869371049794856,0.22132203433361117,-0.0895082022669976,1.001478586525924,-0.23875518590565706,1.001478586525924,0.0,0.0,-0.015697120996247232,-0.01569951175622724,0.540255677627003,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.15453464480574539,0.5032343302074397,0.0,0.0,0.0,-0.06970246977820505,-0.09140203787960957,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06970246977820505,0.22132203433361117,-0.09140203787960957,-0.13787416027579258,-0.23875518590565706,-0.13787416027579258,0.0,0.0,-0.015697121004217485,-0.015699511773206963,0.40554584961148565,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.30119398634654854,0.3304911434047151,0.0,0.0,0.0,-0.06929896606610245,-0.09064450363456479,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06929896606610245,0.22132203433361117,-0.09064450363456479,0.3119452649982485,-0.23875518590565706,0.3119452649982485,0.0,0.0,-0.015697120994948018,-0.015699511753459412,0.47844763889047254,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.4405155642272833,0.8245366576605073,0.0,0.0,0.0,-0.06823976882183315,-0.08865597624132221,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06823976882183315,0.22132203433361117,-0.08865597624132221,1.4670132221006777,-0.23875518590565706,1.4670132221006777,0.0,0.0,-0.015697120970105873,-0.015699511700536035,0.5689121319503047,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.30119398634654854,-1.2069232191395334,0.0,0.0,0.0,-0.06939984199412809,-0.09083388719582598,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06939984199412809,0.22132203433361117,-0.09083388719582598,0.26126940569522356,-0.23875518590565706,0.26126940569522356,0.0,0.0,-0.015697121049800287,-0.015699511870315964,0.4636394629431779,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-1.2938562226864803,-0.26720028293271186,0.0,0.0,0.0,-0.07081210498648717,-0.09348525705348275,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07081210498648717,0.22132203433361117,-0.09348525705348275,-1.3020523842192155,-0.23875518590565706,-1.3020523842192155,0.0,0.0,-0.01569712159228844,-0.015699513026025617,-1.2985334747848112,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.5544477220153567,-0.22574191810005795,0.0,0.0,0.0,-0.06823976882183315,-0.08865597624132221,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06823976882183315,0.22132203433361117,-0.08865597624132221,1.546272543617319,-0.23875518590565706,1.546272543617319,0.0,0.0,-0.01569712101079801,-0.015699511787226027,0.5689121319503047,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.4405155642272833,0.2613938686836253,0.0,0.0,0.0,-0.06829020678584596,-0.08875066802195282,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06829020678584596,0.22132203433361117,-0.08875066802195282,1.448451053412154,-0.23875518590565706,1.448451053412154,0.0,0.0,-0.015697120990158322,-0.015699511743255512,0.5661997926522148,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.9847869330749894,-1.2829302213327323,0.0,0.0,0.0,-0.06874414846196138,-0.08960289404762821,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06874414846196138,0.22132203433361117,-0.08960289404762821,0.9420340953884427,-0.23875518590565706,0.9420340953884427,0.0,0.0,-0.015697120994924207,-0.01569951175340869,0.536364060373222,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.38239896038189236,1.1700230312659563,0.0,0.0,0.0,-0.06990422163425633,-0.09178080500213197,-0.01372831055155447,-0.013722287158105589,-0.01372831055155447,-0.06990422163425633,0.22132203433361117,-0.09178080500213197,-0.3436523125467273,1.1966870744334737,-0.3436523125467273,0.0,0.0,-0.01569712103564036,-0.01569951184014985,0.3492126488049969,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.6102632759580393,0.05755690825641031,0.0,0.0,0.0,1.434155865228156,2.7319280934023213,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,1.434155865228156,0.22132203433361117,2.7319280934023213,-0.6080778076065558,-0.23875518590565706,-0.6080778076065558,0.0,0.0,-0.015694340244019857,-0.015693587678146576,0.7151085107553284,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.9847869330749894,0.6103351060251289,0.0,0.0,0.0,-0.06869371049794856,-0.0895082022669976,-0.013731321137805855,-0.01372874114018192,-0.013731321137805855,-0.06869371049794856,0.22132203433361117,-0.0895082022669976,1.0044394232492466,1.1880654348912967,1.0044394232492466,0.0,0.0,-0.015697120998056258,-0.01569951176008117,0.540255677627003,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.32658340643921,-1.7044235971313801,0.0,0.0,0.0,-0.06844152067788443,-0.0890347433638446,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06844152067788443,0.22132203433361117,-0.0890347433638446,1.2697759449931743,-0.23875518590565706,1.2697759449931743,0.0,0.0,-0.015697120986074713,-0.01569951173455584,0.5574245772760401,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.2684668025938189,1.491325358719024,0.0,0.0,0.0,-0.06985378367024352,-0.09168611322150137,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06985378367024352,0.22132203433361117,-0.09168611322150137,-0.21918329183165725,-0.23875518590565706,-0.21918329183165725,0.0,0.0,-0.015697121109980214,-0.015699511998522493,0.3651329012068308,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.7241954337461127,1.2805786708197,0.0,0.0,0.0,-0.07020684941833329,-0.09234895568591557,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07020684941833329,0.22132203433361117,-0.09234895568591557,-0.6816432123475763,-0.23875518590565706,-0.6816432123475763,0.0,0.0,-0.015697121061041278,-0.01569951189426363,0.21190047183917948,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.32658340643921,1.391134310373444,0.0,0.0,0.0,-0.06839108271387162,-0.08894005158321401,-0.013710468556830214,-0.013684038157897259,-0.013710468556830214,-0.06839108271387162,0.22132203433361117,-0.08894005158321401,1.3718109336122986,1.191068558865906,1.3718109336122986,0.0,0.0,-0.015697121010338665,-0.015699511786247445,0.560462151829331,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-1.521720538262627,1.3254918993884084,0.0,0.0,0.0,-0.07091298091451281,-0.09367464061474395,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07091298091451281,0.22132203433361117,-0.09367464061474395,-1.477311142572823,-0.23875518590565706,-1.477311142572823,0.0,0.0,-0.01569712167965687,-0.015699513212154174,-3.312445403616799,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-1.2938562226864803,0.5792413324006385,0.0,0.0,0.0,-0.07071122905846151,-0.09329587349222156,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07071122905846151,0.22132203433361117,-0.09329587349222156,-1.2741521920186736,-0.23875518590565706,-1.2741521920186736,0.0,0.0,-0.01569712108766042,-0.015699511950972692,-0.6272294985074817,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-1.4077883804745537,-1.393485860886476,0.0,0.0,0.0,-0.0708625429505,-0.09357994883411334,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.0708625429505,0.22132203433361117,-0.09357994883411334,-1.4530550571086784,-0.23875518590565706,-1.4530550571086784,0.0,0.0,-0.01569712113114102,-0.015699512043603203,-1.9698374510621408,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.04060248701767191,-0.8337979356456484,0.0,0.0,0.0,-0.06970246977820505,-0.09140203787960957,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06970246977820505,0.22132203433361117,-0.09140203787960957,-0.06806674060668198,-0.23875518590565706,-0.06806674060668198,0.0,0.0,-0.01569712107678697,-0.015699511927808045,0.40554584961148565,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.6102632759580393,1.4464121301503157,0.0,0.0,0.0,-0.07010597349030763,-0.09215957212465437,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07010597349030763,0.22132203433361117,-0.09215957212465437,-0.5622987167305649,-0.23875518590565706,-0.5622987167305649,0.0,0.0,-0.015697121060702066,-0.015699511893540973,0.2678424698622904,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.18726182855847504,1.2080265323625559,0.0,0.0,0.0,-0.06934940403011527,-0.09073919541519539,-0.013727225343951193,-0.013719960730680552,-0.013727225343951193,-0.06934940403011527,0.22132203433361117,-0.09073919541519539,0.2269920267059863,1.1855300105520776,0.2269920267059863,0.0,0.0,-0.01569712097074303,-0.015699511701893414,0.47126791721905675,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.2126512486511363,-0.12209600601842323,0.0,0.0,0.0,-0.06854239660591009,-0.08922412692510581,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06854239660591009,0.22132203433361117,-0.08922412692510581,1.2080538871454454,-0.23875518590565706,1.2080538871454454,0.0,0.0,-0.01569712101583185,-0.015699511797950056,0.5509774802649733,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-1.1799240648984066,-0.6852387949953053,0.0,0.0,0.0,-0.07091298091451281,-0.09367464061474395,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07091298091451281,0.22132203433361117,-0.09367464061474395,-1.2019533273038023,-0.23875518590565706,-1.2019533273038023,0.0,0.0,-0.01569712233403051,-0.015699514606223187,-3.312445403616799,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.15453464480574539,-1.2725656301245687,0.0,0.0,0.0,-0.06970246977820505,-0.09140203787960957,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06970246977820505,0.22132203433361117,-0.09140203787960957,-0.19640762472917425,-0.23875518590565706,-0.19640762472917425,0.0,0.0,-0.01569712093771729,-0.015699511631535826,0.40554584961148565,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.8708547752869159,-1.2760204938606232,0.0,0.0,0.0,-0.06884502438998703,-0.0897922776088894,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06884502438998703,0.22132203433361117,-0.0897922776088894,0.8283835165470524,-0.23875518590565706,0.8283835165470524,0.0,0.0,-0.01569712099552545,-0.015699511754689564,0.5280378095046665,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-1.4077883804745537,0.3132168247244426,0.0,0.0,0.0,-0.07081210498648717,-0.09348525705348275,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07081210498648717,0.22132203433361117,-0.09348525705348275,-1.396799159365545,-0.23875518590565706,-1.396799159365545,0.0,0.0,-0.015697121080017643,-0.015699511934690626,-1.2985334747848112,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.38239896038189236,-0.4123045598470005,0.0,0.0,0.0,-0.06990422163425633,-0.09178080500213197,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06990422163425633,0.22132203433361117,-0.09178080500213197,-0.39580859021141357,-0.23875518590565706,-0.39580859021141357,0.0,0.0,-0.015697120967780233,-0.015699511695581522,0.3492126488049969,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.6102632759580393,1.702072046618348,0.0,0.0,0.0,-0.0700555355262948,-0.09206488034402377,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.0700555355262948,0.22132203433361117,-0.09206488034402377,-0.5538717199026462,-0.23875518590565706,-0.5538717199026462,0.0,0.0,-0.01569712098484615,-0.01569951173193853,0.29139699534570496,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.04060248701767191,-0.9685376213517736,0.0,0.0,0.0,-0.06965203181419222,-0.09130734609897898,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06965203181419222,0.22132203433361117,-0.09130734609897898,-0.07250799569166616,-0.23875518590565706,-0.07250799569166616,0.0,0.0,-0.015697121012291343,-0.015699511790407406,0.417021131257252,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.2684668025938189,-1.2829302213327323,0.0,0.0,0.0,-0.0687945864259742,-0.0896975858282588,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.0687945864259742,0.22132203433361117,-0.0896975858282588,-0.31062759524812694,-0.23875518590565706,-0.31062759524812694,0.0,0.0,-0.015697119505733513,-0.015699508580856357,0.5322955514260861,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.9520597493222597,1.4084086290537163,0.0,0.0,0.0,-0.07040860127438457,-0.09272772280843795,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07040860127438457,0.22132203433361117,-0.09272772280843795,-0.9051863849584477,-0.23875518590565706,-0.9051863849584477,0.0,0.0,-0.01569712109610948,-0.015699511968972468,0.0440744777698468,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.5290583019226954,-0.4433983334714909,0.0,0.0,0.0,-0.06955115588616657,-0.09111796253771778,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06955115588616657,0.22132203433361117,-0.09111796253771778,0.5141931888682982,-0.23875518590565706,0.5141931888682982,0.0,0.0,-0.01569712136376815,-0.015699512539188984,0.43759749834621253,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-1.521720538262627,-0.768155524660613,0.0,0.0,0.0,-0.07020684941833329,-0.09234895568591557,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07020684941833329,0.22132203433361117,-0.09234895568591557,-1.5463214138933465,-0.23875518590565706,-1.5463214138933465,0.0,0.0,-0.015697080314633606,-0.015699425088651037,0.21190047183917948,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.30119398634654854,-0.20501273568373102,0.0,0.0,0.0,-0.06884502438998703,-0.0897922776088894,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06884502438998703,0.22132203433361117,-0.0897922776088894,0.29429412299382396,-0.23875518590565706,0.29429412299382396,0.0,0.0,-0.015697120545256613,-0.015699510795442743,0.5280378095046665,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.5544477220153567,-0.34320728512591064,0.0,0.0,0.0,-0.06823976882183315,-0.08865597624132221,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06823976882183315,0.22132203433361117,-0.08865597624132221,1.542400680209897,-0.23875518590565706,1.542400680209897,0.0,0.0,-0.015697121008858193,-0.015699511783093468,0.5689121319503047,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.49633111816996583,-0.2464711005163849,0.0,0.0,0.0,-0.07010597349030763,-0.09215957212465437,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07010597349030763,0.22132203433361117,-0.09215957212465437,-0.5042207656192331,-0.23875518590565706,-0.5042207656192331,0.0,0.0,-0.01569712114253803,-0.01569951206788324,0.2678424698622904,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.5290583019226954,-1.0929127158497352,0.0,0.0,0.0,-0.07061035313043587,-0.09326881869775566,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07061035313043587,-3.3540049479381024,-0.09326881869775566,0.4927840617919639,-0.23875518590565706,0.4927840617919639,0.0,0.0,-0.015697122268573744,-0.015699514626305068,-2.0177877350819498,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.6102632759580393,1.4809607675108605,0.0,0.0,0.0,-0.07010597349030763,-0.09215957212465437,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07010597349030763,0.22132203433361117,-0.09215957212465437,-0.5611599333754408,-0.23875518590565706,-0.5611599333754408,0.0,0.0,-0.015697121062396506,-0.015699511897150787,0.2678424698622904,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.5544477220153567,-0.18773841700345856,0.0,0.0,0.0,-0.06823976882183315,-0.08865597624132221,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06823976882183315,0.22132203433361117,-0.08865597624132221,1.5475252053079556,-0.23875518590565706,1.5475252053079556,0.0,0.0,-0.01569712101142457,-0.01569951178856084,0.5689121319503047,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.07332967077040156,-0.1704640983231861,0.0,0.0,0.0,-0.06955115588616657,-0.09111796253771778,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06955115588616657,0.22132203433361117,-0.09111796253771778,0.06767623532411722,-0.23875518590565706,0.06767623532411722,0.0,0.0,-0.015697121035391948,-0.01569951183962063,0.43759749834621253,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-1.4077883804745537,-0.8683465730061932,0.0,0.0,0.0,-0.0708625429505,-0.09357994883411334,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.0708625429505,0.22132203433361117,-0.09357994883411334,-1.4357455501107912,-0.23875518590565706,-1.4357455501107912,0.0,0.0,-0.01569712130621451,-0.015699512416577466,-1.9698374510621408,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-1.521720538262627,-1.1585551268347705,0.0,0.0,0.0,-0.07030772534635893,-0.09253833924717676,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07030772534635893,0.22132203433361117,-0.09253833924717676,-1.5591896658062494,-0.23875518590565706,-1.5591896658062494,0.0,0.0,-0.015697061460444996,-0.01569938492193486,0.13997504580946565,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.32658340643921,0.5101440576795486,0.0,0.0,0.0,-0.06839108271387162,-0.08894005158321401,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06839108271387162,0.22132203433361117,-0.08894005158321401,1.3427719580566329,-0.23875518590565706,1.3427719580566329,0.0,0.0,-0.01569712099479126,-0.015699511753125457,0.560462151829331,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.18726182855847504,0.5032343302074397,0.0,0.0,0.0,-0.06939984199412809,-0.09083388719582598,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06939984199412809,0.22132203433361117,-0.09083388719582598,0.2037608462614537,-0.23875518590565706,0.2037608462614537,0.0,0.0,-0.015697121000605663,-0.015699511765512385,0.4636394629431779,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0987190908630629,1.4360475389421523,0.0,0.0,0.0,-0.0685928345699229,-0.08931881870573641,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.0685928345699229,0.22132203433361117,-0.08931881870573641,1.1455346809491294,-0.23875518590565706,1.1455346809491294,0.0,0.0,-0.015697121013275864,-0.015699511792504815,0.5475524599778437,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.8381275915341863,-1.3554823597898764,0.0,0.0,0.0,-0.07040860127438457,-0.09272772280843795,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07040860127438457,0.22132203433361117,-0.09272772280843795,-0.8824107178559647,-0.23875518590565706,-0.8824107178559647,0.0,0.0,-0.01569712114448111,-0.015699512072022748,0.0440744777698468,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.9520597493222597,0.8452658400768343,0.0,0.0,0.0,-0.07010597349030763,-0.09215957212465437,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.07010597349030763,0.22132203433361117,-0.09215957212465437,-0.9237485536469716,-0.23875518590565706,-0.9237485536469716,0.0,0.0,-0.01569712022502506,-0.015699510113225644,0.2678424698622904,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.9847869330749894,0.5826961961366929,0.0,0.0,0.0,-0.0685928345699229,-0.08931881870573641,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.0685928345699229,0.22132203433361117,-0.08931881870573641,1.003528396565147,-0.23875518590565706,1.003528396565147,0.0,0.0,-0.01569712092741801,-0.015699511609594364,0.5475524599778437,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.5544477220153567,-0.10482168733815077,0.0,0.0,0.0,-0.065415242837115,-0.08335323652600869,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.065415242837115,0.22132203433361117,-0.08335323652600869,1.5502582853602536,-0.23875518590565706,1.5502582853602536,0.0,0.0,-0.015697119393397636,-0.015699508341537483,0.6428050512063842,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.5544477220153567,0.6276094247054013,0.0,0.0,0.0,-0.06818933085782032,-0.08856128446069161,-0.013736420455771278,-0.013739672867095655,-0.013736420455771278,-0.06818933085782032,0.22132203433361117,-0.08856128446069161,1.5744004924888857,-0.23875518590565706,1.5744004924888857,0.0,0.0,-0.015697120996050886,-0.015699511755808946,0.5715276019877488,0.0,0.0,0.0,0.0,0
